id	cat2	cat3	slug
2929	instruments-peaux	peaux-de-rechange	peau-remo-fiberskin-pour-grosse-caisse-36-pouces
2930	instruments-peaux	peaux-de-rechange	peau-remo-fiberskin-pour-grosse-caisse-40-pouces
2932	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-ps-pour-tom-6-pouces
2933	instruments-peaux	peaux-de-rechange	peau-remo-pin-stripe-ps-pour-tom-8-pouces
2934	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-ps-pour-tom-10-pouces
2935	instruments-peaux	peaux-de-rechange	peau-remo-pin-stripe-ps-pour-tom-12-pouces
2936	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-sablee-pour-tom-12-pouces
2937	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-ps-pour-tom-13-pouces
2938	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-ps-pour-tom-14-pouces
2939	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-ps-pour-tom-15-pouces
2940	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-ps-pour-tom-16-pouces
2941	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-ps-pour-tom-18-pouces
2942	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-ps-pour-tom-20-pouces
2943	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-ps-pour-tom-22-pouces
2944	instruments-peaux	peaux-de-rechange	peau-remo-pinstripe-ps-pour-tom-24-pouces
2948	instruments-peaux	peaux-de-rechange	peau-remo-renaissance-pour-tom-14-pouces
2949	instruments-peaux	peaux-de-rechange	peau-remo-renaissance-pour-grosse-caisse-36-pouces
2950	instruments-peaux	peaux-de-rechange	peau-remo-renaissance-pour-grosse-caisse-40-pouces
3078	bois	cajons	kalimba-9-lames
3079	instruments-effets	cabassas-guiros-et-kokiriko	kokiriko
3080	instruments-effets	cabassas-guiros-et-kokiriko	kokiriko-instrument-traditionnel-japonais
3526	baguettes	maillets-mailloches	maillet-de-cloches-tubes-double-sons
3527	baguettes	maillets-mailloches	maillet-de-cloches-tubes-buffle-180g
3528	baguettes	maillets-mailloches	maillet-de-cloches-tubes-buffle-225g
3531	claviers	marimbas	marimba-adams-artist-classic-5-octaves
3533	claviers	marimbas	marimba-adams-artist-van-sice-4-octaves-1-3
3534	claviers	marimbas	marimba-adams-artist-van-sice-4-octaves-2-3
3536	claviers	marimbas	marimba-adams-artist-van-sice-5-octaves
3537	claviers	marimbas	marimba-adams-junior-3-octaves
3538	claviers	marimbas	marimba-adams-junior-4-octaves
3541	claviers	marimbas	marimba-adams-concert-voyager-4-octaves-1-3-palissandre
3544	claviers	marimbas	marimba-adams-concert-voyager-4-octaves-1-3-padouk
3546	claviers	marimbas	marimba-adams-solist-voyager-4-octaves-1-3-palissandre
3549	claviers	marimbas	marimba-adams-solist-voyager-4-octaves-1-3-padouk
3560	claviers	marimbas	marimba-yamaha-kym-1430-4-octaves-1-3-padouk
3561	claviers	marimbas	marimba-yamahaym-2400r-4-octaves-1-3-palissandre
3564	claviers	marimbas	marimba-concorde-m4001-4-octaves-1-3
3567	claviers	marimbas	marimba-concorde-4003d-4-octaves-1-3
3570	claviers	marimbas	marimba-yamaha-5100a-5-octaves
3573	claviers	marimbas	marimba-concorde-6001-4-octaves-1-3
3576	claviers	marimbas	marimba-concorde-8001-4-octaves-1-2
3580	claviers	marimbas	marimba-concorde-8000-5-octaves
3597	bois	chocoblocks-wood-blocks-et-mokubio	mokubio-carre-15-cm
3598	bois	chocoblocks-wood-blocks-et-mokubio	mokubio-carre-13-cm
3599	bois	chocoblocks-wood-blocks-et-mokubio	mokubio-carre-11-cm
3639	instruments-effets	shakers-cherekes-et-maracas	maracas-bois-aigue
3640	instruments-effets	shakers-cherekes-et-maracas	maracas-bois-medium
3643	instruments-effets	shakers-cherekes-et-maracas	petite-maracas-aigue
3647	instruments-effets	shakers-cherekes-et-maracas	mini-maracas-club-salsa-plastiques
3766	flight-cases-instruments	flightcases-accessoires	malle-open-road-800x400x400
